	 TPM  VHZ  1033      S E 2  52.33   15.42
	 GTM  VHZ   377      P ID0  57.54    9.34
	 GRP  VHZ   355      P IU1  61.02   10.15
	 RMR  VHZ   654      P ID0  71.89   11.80
	 SIL  VHZ   711      P ID0  72.49   12.03
	 GSC  VHZ   365      P IU1  73.99   12.45
	 LUC  VHZ   466      P ID1  75.15   12.36
	 TPC  VHZ   814      P IU1  80.57   13.43
	 SHE  VHZ  1035      P IU1  81.34   13.33
	 HOD  VHZ   395      P E 2  90.28   14.61
	 BTL  VHZ   170      P ID1  91.36   15.15
	 BLK  VHZ   143      P IU1  93.07   15.20
	 EW2  VHZ  1011      P E 2  97.22   15.95
	 RAY  VHZ   633      P ID0  99.18   16.43
	 CSP  VHZ   235      P IU1 115.27   18.84
	 MDA  VHZ   471      P E 2 120.06   19.82
	 HYS  VHZ   399      P E 2 120.09   19.45
	 SBK  VHZ   681      P E 2 124.84   20.28
	 PEC  VHZ   568      P E 2 130.84   21.34
	 POB  VHZ   605      P IU1 138.41   22.72
	 HMT  VHZ   392      P E 2 139.65   22.68
	 SME  VHZ   722      P E 2 148.39   23.83
	0299    C 65535      P IU0 11395.66    7.32
